generation,total_predators,total_energy,avg_speed,avg_size,avg_reproduction_threshold,total_speed,total_size,total_reproduction_threshold,avg_energy
741,680,5021.3013,4.8249884,0.9478021,0,3280.9922,644.50543,0,7.3842664
742,681,4952.6855,4.835793,0.9461635,0,3293.175,644.33734,0,7.272666
743,681,5072.2803,4.8389616,0.94534665,0,3295.3328,643.78107,0,7.4482822
744,686,5014.066,4.847278,0.9449422,0,3325.233,648.23035,0,7.309134
745,687,5047.428,4.8741546,0.9441702,0,3348.5442,648.6449,0,7.347057
746,685,5071.0054,4.8567476,0.9449628,0,3326.872,647.2995,0,7.4029274
747,684,5069.2007,4.860255,0.9437469,0,3324.4143,645.5229,0,7.4111123
748,677,5081.129,4.8540854,0.9429879,0,3286.2158,638.40283,0,7.50536
749,671,5040.627,4.8402925,0.9413981,0,3247.8362,631.6781,0,7.5121117
750,668,5098.5166,4.840746,0.9418717,0,3233.6184,629.1703,0,7.6325097
751,677,5045.3105,4.8540826,0.9422115,0,3286.2139,637.8772,0,7.4524527
752,673,5039.591,4.856053,0.940201,0,3268.1235,632.75525,0,7.488248
753,675,5002.813,4.8605056,0.93973505,0,3280.8413,634.32117,0,7.411575
754,682,4909.9517,4.8427277,0.94007844,0,3302.7402,641.1335,0,7.1993427
755,675,4876.761,4.8103085,0.939811,0,3246.9583,634.37244,0,7.2248316
756,670,4920.084,4.7902217,0.94021016,0,3209.4485,629.9408,0,7.343409
757,675,4875.614,4.779154,0.9402712,0,3225.9287,634.68304,0,7.2231317
758,675,4855.097,4.7861,0.94078803,0,3230.6174,635.0319,0,7.1927366
759,675,4826.477,4.7907662,0.94090927,0,3233.7673,635.1138,0,7.1503363
760,676,4800.6743,4.8122764,0.9403155,0,3253.0989,635.65326,0,7.101589
761,678,4829.2593,4.798708,0.94144326,0,3253.524,638.2985,0,7.1228013
762,676,4848.5796,4.809928,0.9422879,0,3251.5112,636.98663,0,7.172455
763,679,4887.693,4.8128715,0.9418464,0,3267.9397,639.5137,0,7.1983695
764,677,4973.1147,4.8202157,0.9416741,0,3263.286,637.51337,0,7.345812
765,683,5015.4917,4.846701,0.94170374,0,3310.2969,643.18365,0,7.343326
766,681,5046.722,4.862006,0.9422525,0,3311.0264,641.67395,0,7.4107523
767,683,5016.406,4.8775287,0.94198096,0,3331.352,643.373,0,7.3446646
768,680,5091.317,4.866375,0.94240606,0,3309.135,640.8361,0,7.487231
769,685,5054.984,4.887993,0.9423383,0,3348.2751,645.5017,0,7.3795385
770,678,5057.151,4.884533,0.94283295,0,3311.7134,639.2407,0,7.458925
771,679,5143.9575,4.895366,0.94302857,0,3323.9536,640.3164,0,7.575784
772,685,5158.212,4.895603,0.94243467,0,3353.4883,645.56775,0,7.5302362
773,691,5156.4556,4.9048743,0.9425956,0,3389.268,651.33356,0,7.462309
774,691,5199.419,4.8905315,0.94294786,0,3379.3574,651.57697,0,7.5244846
775,698,5219.15,4.9108853,0.9420441,0,3427.7979,657.54675,0,7.477292
776,689,5253.2505,4.9184237,0.9418874,0,3388.794,648.9604,0,7.6244564
777,686,5218.0713,4.937244,0.9411625,0,3386.9492,645.6375,0,7.606518
778,688,5193.788,4.9574966,0.94098586,0,3410.7576,647.39825,0,7.5491104
779,685,5360.9126,4.927541,0.94072765,0,3375.3655,644.39844,0,7.82615
780,688,5437.504,4.9173894,0.9410577,0,3383.1638,647.4477,0,7.903349
781,693,5461.6846,4.9433656,0.9406375,0,3425.7524,651.8618,0,7.881219
782,699,5545.622,4.9396133,0.9401104,0,3452.7898,657.13715,0,7.933651
783,706,5586.864,4.9569077,0.93974733,0,3499.577,663.4616,0,7.913405
784,708,5667.8237,4.9442205,0.93929607,0,3500.5083,665.0216,0,8.005401
785,717,5740.8086,4.9510098,0.93881756,0,3549.874,673.1322,0,8.006706
786,727,5781.9355,4.9810367,0.9375234,0,3621.2136,681.5795,0,7.9531436
787,733,5792.1035,5.0094724,0.93711436,0,3671.9434,686.90485,0,7.9019146
788,731,5925.855,4.996198,0.9373719,0,3652.221,685.2189,0,8.106504
789,731,5932.1826,5.00502,0.93669325,0,3658.6697,684.7228,0,8.115161
790,743,5980.5493,5.0186214,0.9364924,0,3728.8357,695.81384,0,8.049191
791,749,6004.5986,5.0228896,0.9353542,0,3762.1443,700.58026,0,8.016821
792,747,5916.0386,5.0191875,0.935564,0,3749.333,698.8663,0,7.91973
793,745,5923.4697,5.0247173,0.93503654,0,3743.4143,696.60223,0,7.950966
794,738,5849.668,5.018691,0.9344271,0,3703.794,689.6072,0,7.926379
795,734,5744.0996,5.0136137,0.9343057,0,3679.9924,685.7804,0,7.825749
796,730,5806.425,5.010738,0.9341065,0,3657.8386,681.89777,0,7.9540067
797,738,5873.293,5.0299277,0.93260646,0,3712.0867,688.26355,0,7.9583917
798,744,5797.63,5.0465093,0.93258446,0,3754.603,693.84283,0,7.7925134
799,747,5782.496,5.0442505,0.93181866,0,3768.0552,696.06854,0,7.7409587
800,748,5765.5254,5.039127,0.9312603,0,3769.2668,696.5827,0,7.7079215
801,751,5794.62,5.0427375,0.9311747,0,3787.096,699.3122,0,7.7158723
802,756,5842.727,5.040249,0.9305224,0,3810.4282,703.4749,0,7.728475
803,761,5873.2217,5.047601,0.93050086,0,3841.2246,708.11115,0,7.717768
804,766,5948.727,5.047748,0.9300826,0,3866.5752,712.4433,0,7.765962
805,770,5999.964,5.0332737,0.9298,0,3875.6206,715.946,0,7.792161
806,779,5933.329,5.0389314,0.92872655,0,3925.3276,723.47797,0,7.616597
807,771,5887.029,5.0255947,0.9289842,0,3874.7336,716.2468,0,7.635576
808,772,5876.096,5.0170684,0.92887586,0,3873.1768,717.09216,0,7.6115236
809,773,5815.1885,5.017789,0.9291892,0,3878.7507,718.26324,0,7.522883
810,768,5790.2026,5.0163007,0.92955655,0,3852.5188,713.8994,0,7.539326
811,770,5775.13,5.0158763,0.92975676,0,3862.2249,715.9127,0,7.500169
812,779,5728.495,5.031117,0.92923164,0,3919.2402,723.87146,0,7.3536525
813,780,5672.839,5.0430403,0.92934835,0,3933.5715,724.8917,0,7.2728705
814,785,5604.942,5.044331,0.92915624,0,3959.7998,729.38763,0,7.1400533
815,791,5672.5693,5.057628,0.92940325,0,4000.584,735.15796,0,7.1713896
816,799,5669.012,5.0686526,0.92880976,0,4049.8533,742.119,0,7.0951343
817,803,5594.116,5.0674105,0.9286788,0,4069.1306,745.72906,0,6.966521
818,804,5589.065,5.0659304,0.92824745,0,4073.008,746.311,0,6.9515734
819,803,5597.4976,5.075945,0.92777175,0,4075.984,745.00073,0,6.9707317
820,803,5529.4224,5.0715804,0.92817855,0,4072.479,745.3274,0,6.885956
821,799,5514.032,5.0537763,0.92836726,0,4037.9673,741.76544,0,6.901167
822,798,5445.397,5.0589337,0.92807305,0,4037.0293,740.6023,0,6.823806
823,787,5390.585,5.0504303,0.9279572,0,3974.6885,730.3023,0,6.849536
824,786,5370.42,5.059237,0.9276244,0,3976.5603,729.1128,0,6.8325953
825,787,5351.362,5.0833163,0.92762935,0,4000.57,730.0443,0,6.7996974
826,777,5289.5796,5.0775886,0.927848,0,3945.2861,720.93787,0,6.807696
827,763,5252.4004,5.059334,0.92863446,0,3860.2717,708.5481,0,6.88388
828,758,5240.608,5.057624,0.92754686,0,3833.6787,703.0805,0,6.9137306
829,760,5219.368,5.0850825,0.92715275,0,3864.6628,704.6361,0,6.8675895
830,751,5270.4985,5.1156588,0.92796755,0,3841.8596,696.9036,0,7.017974
831,745,5285.9937,5.12537,0.9278426,0,3818.4006,691.24274,0,7.0952935
832,747,5312.3228,5.1301274,0.9290273,0,3832.205,693.9834,0,7.111543
833,745,5375.692,5.121787,0.92930007,0,3815.7314,692.32855,0,7.215694
834,744,5387.135,5.135785,0.9305413,0,3821.0242,692.3227,0,7.2407727
835,741,5312.037,5.156008,0.929796,0,3820.6018,688.9788,0,7.168741
836,735,5311.0938,5.150931,0.93055785,0,3785.9343,683.96,0,7.225978
837,728,5425.9473,5.137142,0.931046,0,3739.8394,677.8015,0,7.453224
838,733,5399.24,5.165859,0.9311377,0,3786.5747,682.5239,0,7.3659487
839,737,5375.965,5.1776805,0.9302215,0,3815.9507,685.57324,0,7.2943892
840,742,5470.9316,5.201446,0.93031603,0,3859.473,690.2945,0,7.3732233
841,741,5510.647,5.221042,0.9301031,0,3868.7922,689.2064,0,7.4367704
842,747,5592.012,5.2743506,0.92951256,0,3939.94,694.3459,0,7.48596
843,757,5576.329,5.28309,0.92930734,0,3999.2993,703.48566,0,7.366353
844,759,5597.597,5.294226,0.92929614,0,4018.3176,705.33575,0,7.3749633
845,757,5532.8115,5.300729,0.9292338,0,4012.6516,703.43,0,7.308866
846,759,5488.672,5.3114433,0.9283706,0,4031.3855,704.6333,0,7.2314515
847,757,5467.082,5.296008,0.92832786,0,4009.0781,702.7442,0,7.222037
848,756,5372.6875,5.316825,0.92727244,0,4019.5195,701.01794,0,7.1067295
849,753,5377.808,5.3142333,0.9274844,0,4001.6177,698.39575,0,7.1418433
850,752,5371.069,5.3151493,0.92746377,0,3996.9924,697.45276,0,7.142379
851,747,5345.082,5.332367,0.92729396,0,3983.278,692.6886,0,7.1553974
852,744,5333.601,5.333269,0.9270912,0,3967.9521,689.75586,0,7.1688185
853,742,5339.3496,5.340321,0.92600894,0,3962.5183,687.09863,0,7.195889
854,758,5307.298,5.3788958,0.9250582,0,4077.2031,701.1941,0,7.0017123
855,749,5402.2476,5.3880243,0.92470634,0,4035.6304,692.60504,0,7.2126136
856,748,5302.952,5.3847485,0.92396295,0,4027.792,691.12427,0,7.089508
857,747,5185.0938,5.364884,0.92404735,0,4007.568,690.26337,0,6.941223
858,753,5185.277,5.375008,0.9244281,0,4047.381,696.09436,0,6.886158
859,747,5225.1597,5.3576074,0.9241159,0,4002.1328,690.3146,0,6.994859
860,743,5243.621,5.3666916,0.92334485,0,3987.452,686.0452,0,7.0573635
861,730,5237.2476,5.344142,0.9231151,0,3901.2236,673.874,0,7.1743116
862,734,5182.453,5.334016,0.9211942,0,3915.1677,676.15656,0,7.0605626
863,731,5118.029,5.362719,0.9199223,0,3920.1475,672.4632,0,7.0014076
864,732,5111.6187,5.3874226,0.9200837,0,3943.5933,673.5013,0,6.9830856
865,725,5050.7627,5.370701,0.9198108,0,3893.758,666.8628,0,6.9665694
866,718,4965.3203,5.330704,0.9193021,0,3827.4456,660.0589,0,6.915488
867,703,4863.8525,5.2988143,0.91851044,0,3725.0664,645.7128,0,6.9187093
868,693,4789.3677,5.2966614,0.9183524,0,3670.5864,636.4182,0,6.9110646
869,689,4808.9805,5.247664,0.91912675,0,3615.6406,633.2783,0,6.9796524
870,678,4810.459,5.235963,0.9186615,0,3549.983,622.8525,0,7.0950723
871,673,4774.2383,5.219957,0.9190719,0,3513.031,618.5354,0,7.0939646
872,670,4823.8813,5.189593,0.91955227,0,3477.027,616.10004,0,7.199823
873,670,4855.206,5.195981,0.9192258,0,3481.3071,615.8813,0,7.2465763
874,672,4842.0693,5.191308,0.91846573,0,3488.5588,617.209,0,7.2054605
875,674,4838.8843,5.179972,0.9186642,0,3491.3013,619.1797,0,7.1793537
876,675,4774.153,5.194265,0.9178806,0,3506.1287,619.5694,0,7.072819
877,673,4794.2036,5.19831,0.9186335,0,3498.4626,618.24036,0,7.123631
878,674,4885.8545,5.159078,0.92000073,0,3477.2188,620.0805,0,7.2490425
879,671,4877.2915,5.138186,0.9208811,0,3447.7227,617.9112,0,7.2686906
880,666,4866.1895,5.1330366,0.9208732,0,3418.6023,613.3016,0,7.3065906
881,659,4804.2437,5.122231,0.9214298,0,3375.5503,607.2222,0,7.2902026
882,656,4780.2373,5.1006646,0.9217223,0,3346.0361,604.64984,0,7.2869473
883,656,4780.4834,5.08281,0.9223459,0,3334.3232,605.0589,0,7.287322
884,658,4783.3955,5.087107,0.92236626,0,3347.3164,606.917,0,7.269598
885,649,4795.8184,5.069761,0.9232266,0,3290.275,599.1741,0,7.3895507
886,643,4748.443,5.0634255,0.92388135,0,3255.7825,594.0557,0,7.3848257
887,646,4679.1226,5.0594916,0.9239901,0,3268.4316,596.8976,0,7.2432237
888,646,4597.3394,5.0577345,0.92409974,0,3267.2964,596.96844,0,7.1166244
889,646,4612.9263,5.057017,0.9244097,0,3266.833,597.16864,0,7.140753
890,647,4567.377,5.0446305,0.9248805,0,3263.876,598.3977,0,7.059315
891,652,4569.943,5.0372305,0.92563194,0,3284.2742,603.512,0,7.0091147
892,646,4479.8945,5.0095334,0.9267323,0,3236.1584,598.66907,0,6.934821
893,643,4530.8315,4.9920697,0.9275346,0,3209.901,596.4047,0,7.0463943
894,643,4531.998,4.991753,0.9277515,0,3209.6973,596.5442,0,7.048208
895,641,4530.2554,4.991239,0.9279844,0,3199.3843,594.838,0,7.067481
896,645,4518.7124,4.9788966,0.92869914,0,3211.3884,599.0109,0,7.0057554
897,644,4503.1885,4.9569674,0.9299042,0,3192.287,598.85834,0,6.992529
898,637,4532.092,4.940504,0.9300587,0,3147.101,592.4474,0,7.1147437
899,636,4490.7544,4.9346614,0.9304419,0,3138.4446,591.76105,0,7.0609345
900,635,4504.51,4.94879,0.9302443,0,3142.4817,590.70514,0,7.093716
901,632,4597.9976,4.9286566,0.9303863,0,3114.911,588.00415,0,7.2753124
902,633,4650.717,4.93327,0.93139106,0,3122.7598,589.57056,0,7.347104
903,632,4688.1016,4.946497,0.93117636,0,3126.186,588.5035,0,7.4178824
904,633,4720.029,4.9492636,0.9314613,0,3132.8838,589.615,0,7.4566016
905,635,4829.0044,4.9596243,0.93078005,0,3149.3613,591.04535,0,7.6047316
906,633,4911.122,4.961087,0.9311389,0,3140.3682,589.4109,0,7.7584867
907,636,4918.2485,4.960194,0.9311448,0,3154.6836,592.20807,0,7.733095
908,640,4981.314,4.9812603,0.9308672,0,3188.0066,595.755,0,7.7833033
909,645,5029.7344,5.0012784,0.92960984,0,3225.8245,599.5983,0,7.798038
910,652,5071.27,5.018955,0.9287163,0,3272.359,605.523,0,7.7780213
911,652,5109.6216,5.0032606,0.9287554,0,3262.126,605.5485,0,7.836843
912,652,5126.425,4.992505,0.92846894,0,3255.1133,605.36176,0,7.8626146
913,658,5095.203,4.9971747,0.9284901,0,3288.1409,610.9465,0,7.7434697
914,657,5148.438,4.993987,0.9285195,0,3281.0496,610.0373,0,7.836283
915,658,5155.735,4.980209,0.9294365,0,3276.9773,611.5692,0,7.8354635
916,660,5183.976,4.990387,0.92923146,0,3293.6555,613.2928,0,7.8545094
917,668,5211.5635,4.9865956,0.9288468,0,3331.046,620.46967,0,7.8017416
918,672,5118.745,5.003269,0.92805606,0,3362.1968,623.6537,0,7.6171803
